"city","street","postal_code","debut_tranche","fin_tranche","paire_impaire"
"SELSCHEID","NEIEWEE","9682",,,""
"SELSCHEID","OP DER HEICHT","9682",,,""
"SELZ","LONGSDREFERSTROOSS","9359",,,""
"SELZ","VALERIUSHAFF","9359",,,""
"SELZ","VEIANERSTROOSS","9359",,,""
"SENNINGEN","CHAUSSEE ST. MARTIN","6960",,,""
"SENNINGEN","ROUTE DE TREVES","6960",,,""
"SENNINGEN","RUE DE LA MONTAGNE","6962",,,""
"SENNINGEN","RUE DU CHATEAU","6961",,,""
"SENNINGEN","RUE KIEM","6960",,,""
"SENNINGEN","RUE WANGERT","6961",,,""
"SENNINGEN","RUE WILTHEIM","6962",,,""
"SENNINGEN","UM TRENKER","6962",,,""
"SENNINGERBERG","AM HUESCHTERTERBOESCH","1670",,,""
"SENNINGERBERG","BINNEWEE","1448",,,""
"SENNINGERBERG","BREEDEWUES","1259",,,""
"SENNINGERBERG","DOMAINE DES BLEUETS","1209",,,""
"SENNINGERBERG","GINZEGAASS","1670",,,""
"SENNINGERBERG","GROMSCHEED","1670",,,""
"SENNINGERBERG","HEIENHAFF","1736",,,""
"SENNINGERBERG","LUXAIR CARGO CENTER","1360",,,""
"SENNINGERBERG","NEIE WEE","1670",,,""
"SENNINGERBERG","OP DER HED","1709",,,""
"SENNINGERBERG","PARAEISHAFF","2315",,,""
"SENNINGERBERG","PARISHAFF","2315",,,""
"SENNINGERBERG","ROUTE DE TREVES","2633",,,""
"SENNINGERBERG","RUE DES PINS","2357",,,""
"SENNINGERBERG","RUE DES RESIDENCES","2434",,,""
"SENNINGERBERG","RUE DES ROMAINS","2443",,,""
"SENNINGERBERG","RUE DES SAPINS","2513",,,""
"SENNINGERBERG","RUE DU BOIS","1245",,,""
"SENNINGERBERG","RUE DU CHATEAU D'EAU","1448",,,""
"SENNINGERBERG","RUE DU GOLF","1638",,,""
"SENNINGERBERG","RUE DU GRUENEWALD","1646",,,""
"SENNINGERBERG","RUE JOSEPH BIWER","1239",,,""
"SENNINGERBERG","RUE LOU HEMMER","1748",,,""
"SENNINGERBERG","RUE MICHEL DEUTSCH","1670",,,""
"SENNINGERBERG","RUE MUNSTERBUSCH","2170",,,""
"SENNINGERBERG","RUE NEIHAISCHEN","2633",,,""
"SENNINGERBERG","SCHLEIWEGAASS","1670",,,""
"SENNINGERBERG","SPACKELTERGAASS","1670",,,""
"SENNINGERBERG","UM CHARLY","1670",,,""
"SEPTFONTAINES","ARELERSTROOSS","8395",,,""
"SEPTFONTAINES","GRIEFGESHIEL","8396",,,""
"SEPTFONTAINES","GRINGEGRONN","8395",,,""
"SEPTFONTAINES","IWERT DEM WEIER","8395",,,""
"SEPTFONTAINES","KEIFFESCHGAASS","8395",,,""
"SEPTFONTAINES","KIERCHEWEE","8395",,,""
"SEPTFONTAINES","KLAUSHAFF","8396",,,""
"SEPTFONTAINES","KLAUSHOF","8396",,,""
"SEPTFONTAINES","LAANGEFUERT","8396",,,""
"SEPTFONTAINES","MIERSCHERSTROOSS","8396",,,""
"SEPTFONTAINES","MILLEWEE","8396",,,""
"SEPTFONTAINES","OP DE PETZEN","8396",,,""
"SEPTFONTAINES","OP LAUTERBUR","8383",,,""
"SEPTFONTAINES","SELLERGRONN","8395",,,""
"SEPTFONTAINES","UM WAESCHBUER","8395",,,""
"SEPTFONTAINES","WALDHIEL","8395",,,""
"SEPTFONTAINES","WELLESCHLEID","8395",,,""
"SEPTFONTAINES","WIEWESCHGAASS","8395",,,""
"SIEBENALER","SIEBENALER","9840",,,""
"SIMMERFARM","SIMMERFARM","8363",,,""
"SIMMERSCHMELZ","SIMMERSCHMELZ","8363",,,""
"SOLEUVRE","AN DER GEWAENNCHEN","4521",1,3,"I"
"SOLEUVRE","AN DER GEWAENNCHEN","4521",2,8,"P"
"SOLEUVRE","AVENUE 2000","4414",,,""
"SOLEUVRE","CHEMIN ROUGE","4480",151,999,"I"
"SOLEUVRE","ENNERT DEM DREISCH","4494",,,""
"SOLEUVRE","OP DER BAACH","4521",,,""
"SOLEUVRE","PLACE DE L'INDEPENDANCE","4418",,,""
"SOLEUVRE","PLACE EDMOND ZINNEN","4405",,,""
"SOLEUVRE","RUE AESSEN","4411",,,""
"SOLEUVRE","RUE BASSE","4415",,,""
"SOLEUVRE","RUE BELLE-VUE","4417",,,""
"SOLEUVRE","RUE CHARLES DE GAULLE","4459",,,""
"SOLEUVRE","RUE DAENNEBESCH","4411",,,""
"SOLEUVRE","RUE DE BELVAUX","4418",,,""
"SOLEUVRE","RUE DE DIFFERDANGE","4438",201,999,""
"SOLEUVRE","RUE DE DIFFERDANGE","4437",1,200,""
"SOLEUVRE","RUE DE LA CROIX","4435",,,""
"SOLEUVRE","RUE DE LA FONTAINE","4447",,,""
"SOLEUVRE","RUE DE LA GARE","4460",93,999,"I"
"SOLEUVRE","RUE DE L'EGLISE","4442",,,""
"SOLEUVRE","RUE DE LIDICE","4466",,,""
"SOLEUVRE","RUE DE LIMPACH","4467",,,""
"SOLEUVRE","RUE DE SANEM","4485",,,""
"SOLEUVRE","RUE D'EHLERANGE","4439",,,""
"SOLEUVRE","RUE DES ACACIAS","4420",,,""
"SOLEUVRE","RUE DES AUBEPINES","4423",,,""
"SOLEUVRE","RUE DES CERISIERS","4420",,,""
"SOLEUVRE","RUE DES CHAMPS","4432",,,""
"SOLEUVRE","RUE DES CHENES","4423",,,""
"SOLEUVRE","RUE DES ERABLES","4423",,,""
"SOLEUVRE","RUE DES PRES","4479",,,""
"SOLEUVRE","RUE DES ROSIERS","4484",,,""
"SOLEUVRE","RUE DES SORBIERS","4423",,,""
"SOLEUVRE","RUE DES TILLEULS","4420",,,""
"SOLEUVRE","RUE D'ESCH","4440",1,140,""
"SOLEUVRE","RUE DICKSKOPP","4492",,,""
"SOLEUVRE","RUE D'OBERKORN","4475",,,"P"
"SOLEUVRE","RUE DR WELTER","4405",,,""
"SOLEUVRE","RUE DU BOIS","4421",,,""
"SOLEUVRE","RUE DU CHATEAU","4433",,,""
"SOLEUVRE","RUE DU KNAPP","4465",,,""
"SOLEUVRE","RUE DU NORD","4469",,,""
"SOLEUVRE","RUE DU PARC","4420",,,""
"SOLEUVRE","RUE DU PUITS","4465",,,""
"SOLEUVRE","RUE EMILE MAYRISCH","4470",,,""
"SOLEUVRE","RUE F-D ROOSEVELT","4483",,,""
"SOLEUVRE","RUE JEAN ANEN","4413",,,""
"SOLEUVRE","RUE J-F KENNEDY","4464",,,""
"SOLEUVRE","RUE JOSEPH FRISONI","4449",,,""
"SOLEUVRE","RUE LEON KAUFFMAN","4405",1,101,""
"SOLEUVRE","RUE LOETSCHEF","4418",,,""
"SOLEUVRE","RUE MARCEL REULAND","4493",,,""
"SOLEUVRE","RUE METZERLACH","4441",155,999,""
"SOLEUVRE","RUE MICHEL RODANGE","4482",66,96,""
"SOLEUVRE","RUE PIERRE DUPONG","4405",,,""
"SOLEUVRE","RUE PIERRE FRIEDEN","4448",,,""
"SOLEUVRE","RUE PIERRE NEIERTZ","4405",1,73,"I"
"SOLEUVRE","RUE PIERRE NEIERTZ","4405",2,64,"P"
"SOLEUVRE","RUE PRINCE JEAN","4463",,,""
"SOLEUVRE","RUE ROBERT SCHUMAN","4486",,,""
"SOLEUVRE","RUE WINSTON CHURCHILL","4434",,,""
"SOLEUVRE","SCHEIERHAFF","4492",,,""
"SOLEUVRE","SCHEIERHAFFSTROOSS","4492",,,""
"SOLEUVRE","ZONE ARTISANALE","4485",,,""
"SOLEUVRE","ZONE UM WOELLER","4410",,,""
"SONLEZ","MILLEWEE","9647",,,""
"SONLEZ","RUE J-B DETERME","9647",,,""
"SONLEZ","UM KANAL","9647",,,""
"SONLEZ","UM MAUS","9647",,,""
"SPRINKANGE","OP DE GEIEREN","4970",,,""
"SPRINKANGE","PLACE DE L'EGLISE","4998",,,""
"SPRINKANGE","ROUTE DE LONGWY","4994",1,101,"I"
"SPRINKANGE","ROUTE DE LONGWY","4994",2,28,"P"
"SPRINKANGE","RUE DE BETTANGE","4998",,,""
"SPRINKANGE","RUE DE LA CHAPELLE","4998",,,""
"SPRINKANGE","RUE DE LA CROIX","4998",,,""
"SPRINKANGE","RUE DE LA GARE","4999",20,998,"P"
"SPRINKANGE","RUE DE LA GARE","4999",21,999,"I"
"SPRINKANGE","RUE DU MOULIN","4998",,,"I"
"SPRINKANGE","RUE DU MOULIN","4998",20,998,"P"
"SPRINKANGE","RUE EMILE MARX","4998",,,""
"SPRINKANGE","RUE JEAN URBANY","4998",,,""
"SPRINKANGE","RUE JEAN-GUILLAUME KREMER","4999",18,998,"P"
"SPRINKANGE","RUE JEAN-GUILLAUME KREMER","4999",19,999,"I"
"SPRINKANGE","RUE KIERKER","4994",,,""
"SPRINKANGE","RUE NICOLAS CALMES","4998",,,""
"STADTBREDIMUS","AM BROCH","5450",,,""
"STADTBREDIMUS","DICKSSTROOSS","5451",,,""
"STADTBREDIMUS","HAMESFELD","5450",,,""
"STADTBREDIMUS","IM DIEFFERT","5429",,,""
"STADTBREDIMUS","IMPASSE ANTON BEISSEL","5451",,,""
"STADTBREDIMUS","JUDDEGAASS","5451",,,""
"STADTBREDIMUS","KLAEISCHEN","5451",,,""
"STADTBREDIMUS","KLAENSBERREG","5451",,,""
"STADTBREDIMUS","KNUPP","5451",,,""
"STADTBREDIMUS","KREPLINGER","5451",,,""
"STADTBREDIMUS","LAUTHEGAASS","5450",,,""
"STADTBREDIMUS","MASSEWEE","5451",,,""
"STADTBREDIMUS","MILLERHELCHEN","5451",,,""
"STADTBREDIMUS","MILLEWENGERT","5451",,,""
"STADTBREDIMUS","OP DE FLAESSER","5450",,,""
"STADTBREDIMUS","OP DER HIEHL","5451",,,""
"STADTBREDIMUS","PIERRE RISCH STROOSS","5450",,,""
"STADTBREDIMUS","PLACE BATTY WEBER","5451",,,""
"STADTBREDIMUS","SCHMATTEGAESSEL","5451",,,""
"STADTBREDIMUS","UM BONGERT","5451",,,""
"STADTBREDIMUS","WAISSEBIERG","5451",,,""
"STADTBREDIMUS","WAISTROOSS","5450",,,""
"STADTBREDIMUS","WENGERTSWEE","5450",,,""
"STADTBREDIMUS","WIEWESCHGAESSEL","5451",,,""
"STADTBREDIMUS","WIRA","5450",,,""
"STADTBREDIMUS","ZERRENBERG","5451",,,""
"STAFFELSTEIN","STAFFELSTEIN","2712",,,""
"STEGEN","A POSCHEND","9186",,,""
"STEGEN","AM BRILL","9186",,,""
"STEGEN","DIKRICHERSTROOSS","9186",,,""
"STEGEN","FOLKENDENGERSTROOSS","9186",,,""
"STEGEN","GERELWEE","9186",,,""
"STEGEN","HAAPTSTROOSS","9186",,,""
"STEGEN","MEDERNACHERSTROOSS","9186",,,""
"STEGEN","NIC PLETSCHETTESTROOSS","9186",,,""
"STEGEN","SCHIERENERSTROOSS","9186",,,""
"STEGEN","SCHRONDWEILERSTROOSS","9186",,,""
"STEGEN","UM GILKER","9186",,,""
"STEGEN","UM SUEWEL","9186",,,""
"STEGEN","ZAERDEGAARD","9186",,,""
"STEINFORT","AN DEN KROMMEN LAENGTEN","8438",,,""
"STEINFORT","BEIM KREIMER","8416",,,""
"STEINFORT","BOXEPULL","8447",,,""
"STEINFORT","CITE DE L'USINE","8450",,,""
"STEINFORT","CITE DEMY STEICHEN","8451",,,""
"STEINFORT","CITE MANZENDALL","8441",,,""
"STEINFORT","CITE ROSENBERG","8445",,,""
"STEINFORT","ROUTE D'ARLON","8410",,,""
"STEINFORT","RUE COLLART","8414",,,""
"STEINFORT","RUE DE HAGEN","8421",,,""
"STEINFORT","RUE DE HOBSCHEID","8422",,,""
"STEINFORT","RUE DE KLEINBETTINGEN","8436",,,""
"STEINFORT","RUE DE KOERICH","8437",,,""
"STEINFORT","RUE DE L'ECOLE","8420",,,""
"STEINFORT","RUE DE L'HOPITAL","8423",,,""
"STEINFORT","RUE DE LUXEMBOURG","8440",,,""
"STEINFORT","RUE DE SCHWARZENHOF","8452",,,""
"STEINFORT","RUE DES AUBEPINES","8448",,,""
"STEINFORT","RUE DES BLEUETS","8448",,,""
"STEINFORT","RUE DES CARRIERES","8411",,,""
"STEINFORT","RUE DES CHAMPS","8412",,,""
"STEINFORT","RUE DES COQUELICOTS","8447",,,""
"STEINFORT","RUE DES EGLANTIERS","8447",,,""
"STEINFORT","RUE DES GENETS","8447",,,""
"STEINFORT","RUE DES MARTYRS","8442",,,""
"STEINFORT","RUE DES PIERRES","8448",,,""
"STEINFORT","RUE DES PRUNELLIERS","8447",,,""
"STEINFORT","RUE DES SPORTS","8449",,,""
"STEINFORT","RUE DU CIMETIERE","8413",,,""
"STEINFORT","RUE DU KIEM","8435",,,""
"STEINFORT","RUE DU PINSON","8415",,,""
"STEINFORT","RUE ERMESINDE","8416",,,""
"STEINFORT","RUE HERRENFELD","8415",,,""
"STEINFORT","RUE JENNEBIERG","8424",,,""
"STEINFORT","RUE MARIA TERESA","8448",,,""
"STEINFORT","RUE PRATEL","8437",,,""
"STEINFORT","RUE RANDLINGEN","8444",,,""
"STEINFORT","RUE WOETZKOELLCHEN","8453",,,""
"STEINFORT","SCHWAARZENHAFF","8452",,,""
"STEINFORT","SQUARE GENERAL PATTON","8443",,,""
"STEINHEIM","ALE BIERGWEE","6586",,,""
"STEINHEIM","AM FLOUER","6587",,,""
"STEINHEIM","AN DER UECHT","6586",,,""
"STEINHEIM","BOESCHWEE","6586",,,""
"STEINHEIM","ENNEREM DUEREF","6585",,,""
"STEINHEIM","OM GREN","6585",,,""
"STEINHEIM","OP MAELECK","6585",,,""
"STEINHEIM","ROUTE D'ECHTERNACH","6585",,,""
"STEINHEIM","RUE DE LA MONTAGNE","6586",,,""
"STEINHEIM","RUE DU VILLAGE","6585",,,""
"STEINSEL","AM SPEISGRENCHEN","7307",,,""
"STEINSEL","AM WANGERT","7336",,,""
"STEINSEL","IN DEN KREUZWIESEN","7319",,,""
"STEINSEL","IN DER ACHT","7302",,,""
"STEINSEL","MONTEE HAUTE","7323",,,""
"STEINSEL","MONTEE WILLY GOERGEN","7322",,,""
"STEINSEL","PLACE DE L'EGLISE","7316",,,""
"STEINSEL","RUE BASSE","7307",,,""
"STEINSEL","RUE BELLE-VUE","7309",,,""
"STEINSEL","RUE DE BRIDEL","7344",,,""
"STEINSEL","RUE DE LA FORET","7320",,,""
"STEINSEL","RUE DE LA LIBERATION","7347",,,""
"STEINSEL","RUE DE L'ALZETTE","7305",18,76,""
"STEINSEL","RUE DE L'ECOLE","7315",,,""
"STEINSEL","RUE DE L'INDEPENDANCE","7333",,,""
"STEINSEL","RUE DES AUBEPINES","7344",,,""
"STEINSEL","RUE DES BOULEAUX","7307",,,""
"STEINSEL","RUE DES CERISIERS","7344",,,""
"STEINSEL","RUE DES EGLANTIERS","7327",,,""
"STEINSEL","RUE DES ETANGS","7303",,,""
"STEINSEL","RUE DES HETRES","7303",,,""
"STEINSEL","RUE DES MERISIERS","7303",,,""
"STEINSEL","RUE DES NOYERS","7303",,,""
"STEINSEL","RUE DES POMMIERS","7344",,,""
"STEINSEL","RUE DES PRES","7333",,,""
"STEINSEL","RUE DES PRUNELLES","7344",,,""
"STEINSEL","RUE DES SANGLIERS","7344",,,""
"STEINSEL","RUE DES SAPINS","7307",,,""
"STEINSEL","RUE DES SORBIERS","7344",,,""
"STEINSEL","RUE DES TEMPLIERS","7343",,,""
"STEINSEL","RUE DES TILLEULS","7344",,,""
"STEINSEL","RUE DES VERGERS","7339",,,""
"STEINSEL","RUE DU BOIS","7322",,,""
"STEINSEL","RUE DU FOSSE","7319",,,""
"STEINSEL","RUE DU PARC","7331",,,""
"STEINSEL","RUE DU SOLEIL","7336",,,""
"STEINSEL","RUE GEORGES SCHWARTZ","7307",,,""
"STEINSEL","RUE J-F KENNEDY","7327",,,""
"STEINSEL","WISEGAESSEL","7333",,,""
"STOCKEM","STOCKEM","9771",,,""
"STOCKEM","STOCKEM-ROUTE","9771",,,""
"STOLZEMBOURG","IMPASSE OP DEM GRITT","9463",,,""
"STOLZEMBOURG","OP DER OUR","9463",,,""
"STOLZEMBOURG","RUE DE L'ENERGIE","9463",,,""
"STOLZEMBOURG","RUE DE PUETSCHEID","9464",,,""
"STOLZEMBOURG","RUE DES MINES","9464",,,""
"STOLZEMBOURG","RUE DU FAUBOURG","9464",,,""
"STOLZEMBOURG","RUE KLANGBERG","9464",,,""
"STOLZEMBOURG","RUE POURPLESCHT","9464",,,""
"STOLZEMBOURG","RUE PRINCIPALE","9463",,,""
"STRASSEN","BEIM WEIERCHEN","8043",,,""
"STRASSEN","CHAUSSEE BLANCHE","8014",,,""
"STRASSEN","CITE ORICHER-HOEHL","8036",,,""
"STRASSEN","CITE PESCHER","8035",,,""
"STRASSEN","CITE RACKENBERG","2409",,,""
"STRASSEN","GAASCHTGRUND","8251",,,""
"STRASSEN","IN DEN DIELEN","8115",,,""
"STRASSEN","PLACE DES MARTYRS","8032",,,""
"STRASSEN","PLACE GRANDE-DUCHESSE CHARLOTTE","8041",,,""
"STRASSEN","PLACE THOMAS EDISON","1483",,,""
"STRASSEN","ROUTE D'ARLON","8009",1,175,"I"
"STRASSEN","ROUTE D'ARLON","8011",177,401,"I"
"STRASSEN","ROUTE D'ARLON","8010",146,998,"P"
"STRASSEN","ROUTE D'ARLON","8008",2,144,"P"
"STRASSEN","RUE ALBERT SCHWEITZER","8033",,,""
"STRASSEN","RUE ALBERT UNGEHEUER","8097",,,""
"STRASSEN","RUE ALEXANDRE FLEMING","1525",5,13,"I"
"STRASSEN","RUE ALEXANDRE FLEMING","1525",10,20,"P"
"STRASSEN","RUE ANNE BEFFORT","8098",,,""
"STRASSEN","RUE BELAIR","8012",,,""
"STRASSEN","RUE BELLE-VUE","8013",,,""
"STRASSEN","RUE DE LA CHAPELLE","8017",,,""
"STRASSEN","RUE DE LA DEPORTATION","8021",,,""
"STRASSEN","RUE DE LA GREVE","8020",,,""
"STRASSEN","RUE DE LA LIBERATION","8031",,,""
"STRASSEN","RUE DE LA LIBERTE","8020",,,""
"STRASSEN","RUE DE LA NORMANDIE","8048",,,""
"STRASSEN","RUE DE LA PAIX","8020",,,""
"STRASSEN","RUE DE LA POSTE","8038",,,""
"STRASSEN","RUE DE LA RESISTANCE","8020",,,""
"STRASSEN","RUE DE LA SOLIDARITE","8020",,,""
"STRASSEN","RUE DE LA VALLEE","8046",,,""
"STRASSEN","RUE DE LA VICTOIRE","8047",,,""
"STRASSEN","RUE DE L'ECOLE","8073",,,""
"STRASSEN","RUE DE L'EGLISE","8025",,,""
"STRASSEN","RUE DE L'INDEPENDANCE","8021",,,""
"STRASSEN","RUE DE L'INDUSTRIE","8069",,,""
"STRASSEN","RUE DE RECKENTHAL","2410",156,226,"P"
"STRASSEN","RUE DE RECKENTHAL","2410",1,301,"I"
"STRASSEN","RUE DES ANEMONES","8023",,,""
"STRASSEN","RUE DES ARDENNES","8048",,,""
"STRASSEN","RUE DES CAPUCINES","8043",,,""
"STRASSEN","RUE DES CARREFOURS","8015",,,""
"STRASSEN","RUE DES CARRIERES","8016",,,""
"STRASSEN","RUE DES EGLANTIERS","8043",,,""
"STRASSEN","RUE DES JARDINS","8039",,,""
"STRASSEN","RUE DES LAVANDES","8022",,,""
"STRASSEN","RUE DES LILAS","8035",,,""
"STRASSEN","RUE DES MARGUERITES","8056",,,""
"STRASSEN","RUE DES MUGUETS","8035",,,""
"STRASSEN","RUE DES OEILLETS","8022",,,""
"STRASSEN","RUE DES ORCHIS","8112",,,""
"STRASSEN","RUE DES POTAGERS","8130",,,""
"STRASSEN","RUE DES PRES","8039",,,""
"STRASSEN","RUE DES PRIMEURS","2361",,,""
"STRASSEN","RUE DES PRIMEVERES","8035",,,""
"STRASSEN","RUE DES ROMAINS","8041",1,121,"I"
"STRASSEN","RUE DES ROMAINS","8041",2,204,"P"
"STRASSEN","RUE DES SACRIFIES","8021",,,""
"STRASSEN","RUE DES SCILLAS","8111",,,""
"STRASSEN","RUE DES THERMES","8018",,,""
"STRASSEN","RUE DES TILLEULS","2510",,,""
"STRASSEN","RUE DES VIOLETTES","8023",,,""
"STRASSEN","RUE DICKS","8034",,,""
"STRASSEN","RUE DR. MARIE-PAULE MOLITOR-PEFFER","8110",,,""
"STRASSEN","RUE DR ROBERT KOCH","8049",,,""
"STRASSEN","RUE DU BOIS","8019",,,""
"STRASSEN","RUE DU CIMETIERE","8018",,,""
"STRASSEN","RUE DU GENET","8023",,,""
"STRASSEN","RUE DU KIEM","8030",,,""
"STRASSEN","RUE DU PARC","8031",,,""
"STRASSEN","RUE DU PLEBISCITE","8037",,,""
"STRASSEN","RUE DU X SEPTEMBRE","8048",,,""
"STRASSEN","RUE EMILE MAYRISCH","8027",,,""
"STRASSEN","RUE FEYDER","8026",,,""
"STRASSEN","RUE GENERAL GEORGE S. PATTON","8099",,,""
"STRASSEN","RUE HELEN BUCHHOLTZ","2409",,,""
"STRASSEN","RUE HENRI DUNANT","8024",,,""
"STRASSEN","RUE JEAN-PIERRE KEMP","8029",,,""
"STRASSEN","RUE KALTACHT","2510",,,""
"STRASSEN","RUE LE RELAIS","8040",,,""
"STRASSEN","RUE LOU KOSTER","2409",,,""
"STRASSEN","RUE LOUIS BRAILLE","8033",,,""
"STRASSEN","RUE LOUIS PASTEUR","8033",,,""
"STRASSEN","RUE MARGUERITE THOMAS-CLEMENT","8098",,,""
"STRASSEN","RUE MARIE CURIE","8049",,,""
"STRASSEN","RUE MATHIAS GOERGEN","8028",,,""
"STRASSEN","RUE MATHIAS SAUR","8042",,,""
"STRASSEN","RUE MERE TERESA","8033",,,""
"STRASSEN","RUE MICHEL LENTZ","8034",,,""
"STRASSEN","RUE MICHEL RODANGE","8034",,,""
"STRASSEN","RUE MILLEWEE","8110",,,""
"STRASSEN","RUE NELSON MANDELA","8097",,,""
"STRASSEN","RUE PIERRE FEDERSPIEL","1512",25,27,"I"
"STRASSEN","RUE PIERRE FEDERSPIEL","1512",4,12,"P"
"STRASSEN","RUE PIERRE WITRY","8044",,,""
"STRASSEN","RUE RAOUL FOLLEREAU","8027",,,""
"STRASSEN","RUE SCHAFSSTRACHEN","2510",,,""
"STRASSEN","RUE SCHEEN ACHT","8041",,,""
"STRASSEN","RUE SEMMELWEIS","8033",,,""
"STRASSEN","RUE THOMAS EDISON","1445",,,""
"STRASSEN","VAL DES ROSES","8045",,,""
"STRASSEN","VAL STE. CROIX","1370",302,310,"P"
"STUPPICHT","STUPPICHT","6155",,,""
"SURRE","MONTEE ST. HUBERT","9687",,,""
"SURRE","PLACE DE L'EGLISE","9687",,,""
"SURRE","RUE BERKELS","9687",,,""
"SURRE","RUE DES CARRIERES","9687",,,""
"SURRE","RUE DES ROMAINS","9687",,,""
"SURRE","RUE DU BOIS","9687",,,""
"SURRE","RUE DU CIMETIERE","9687",,,""
"SURRE","RUE DU GENET","9687",,,""
"SURRE","RUE DU MOULIN","9687",,,""
"SURRE","RUE DU PONT","9687",,,""
"SURRE","RUE PRESCHT","9687",,,""
"SURRE","RUE SONNEBIERG","9687",,,""
"SURRE","RUE ST. ROCH","9687",,,""
"SURRE","SIRERMILLEN","9687",,,""
"SYREN","IMPASSE LILY UNDEN","5899",,,""
"SYREN","OP DER MAES","5899",,,""
"SYREN","PLACE DE L'EGLISE","5899",,,""
"SYREN","RUE ALOYSE LUDOVISSY","5898",,,""
"SYREN","RUE D'ALZINGEN","5898",,,""
"SYREN","RUE DE DALHEIM","5898",,,""
"SYREN","RUE DE HASSEL","5899",,,""
"SYREN","RUE DE LA SOURCE","5898",,,""
"SYREN","RUE DE MOUTFORT","5898",,,""
"SYREN","RUE DU MOULIN","5899",,,""
"SYREN","RUE MAESHIEL","5899",,,""
"SYREN","RUE POSCHHECK","5899",,,""
"SYREN","RUE WOLLEFSHIEL","5899",,,""
"SYREN","TROUDLERMILLEN","5899",,,""
"SYREN","WIEWESCHGAESSEL","5898",,,""
"TADLER","EMWEE","9181",,,""
"TADLER","HAAPTSTROOSS","9181",,,""
"TADLER","SCHOULWEE","9181",,,""
"TADLER","TOODLERMILLEN","9181",,,""
"TANDEL","AM DALL","9395",,,""
"TANDEL","GEESSBRECKERWEE","9395",,,""
"TANDEL","OP DER HUUSCHT","9395",,,""
"TANDEL","VEIANERSTROOSS","9395",,,""
"TARCHAMPS","AN DER GRESCHEN","9689",,,""
"TARCHAMPS","DUERFSTROOSS","9689",,,""
"TARCHAMPS","OP DER HEED","9689",,,""
"TARCHAMPS","RUE HEEDHAFF","9689",,,""
"TARCHAMPS","SOLLERWEE","9689",,,""
"TARCHAMPS","UM BIERG","9689",,,""
"TARCHAMPS","VIRSTADT","9689",,,""
"TETANGE","DOEMPTCHESGROND","3772",,,""
"TETANGE","LANGERTENGAASS","3762",,,""
"TETANGE","OP DER KNUPP","3765",,,""
"TETANGE","RUE DE LA FONTAINE","3768",,,""
"TETANGE","RUE DE LA GARE","3771",,,""
"TETANGE","RUE DE LA TANNERIE","3789",,,""
"TETANGE","RUE DE L'EAU","3763",,,""
"TETANGE","RUE DE L'ECOLE","3764",,,""
"TETANGE","RUE DE L'INDUSTRIE","3774",,,""
"TETANGE","RUE DE RUMELANGE","3784",,,""
"TETANGE","RUE DE VOLMERANGE","3790",,,""
"TETANGE","RUE DES FLEURS","3767",,,""
"TETANGE","RUE DES JARDINS","3775",,,""
"TETANGE","RUE DES LEGIONNAIRES","3780",,,""
"TETANGE","RUE DES MARTYRS","3786",,,""
"TETANGE","RUE DU CHEMIN DE FER","3766",,,""
"TETANGE","RUE DU PARC","3782",,,""
"TETANGE","RUE DU SOLEIL","3788",,,""
"TETANGE","RUE HUTBERG","3773",,,""
"TETANGE","RUE JEAN SCHORTGEN","3787",,,""
"TETANGE","RUE NEIWISS","3786",,,""
"TETANGE","RUE NEUVE","3781",,,""
"TETANGE","RUE PIERRE SCHILTZ","3786",,,""
"TETANGE","RUE PRINCIPALE","3770",,,""
"TETANGE","RUE THOMAS BYRNE","3761",,,""
"TETANGE","UM HESSELSBIERG","3776",,,""
"TINTESMUEHLE","TINTESMUEHLE","9758",,,""
"TRINTANGE","KIISCHTEBIERG","5460",,,""
"TRINTANGE","OM MAES","5460",,,""
"TRINTANGE","RUE DE LA MONTAGNE","5460",,,""
"TRINTANGE","RUE DE L'EGLISE","5460",,,""
"TRINTANGE","RUE DE REMICH","5460",,,""
"TRINTANGE","RUE DES VIGNES","5460",,,""
"TRINTANGE","RUE PRINCIPALE","5460",,,""
"TROINE","TROINE","9772",,,""
"TROINE-ROUTE","TROINE-ROUTE","9773",,,""
"TROISVIERGES","AM BUNGERT","9903",,,""
"TROISVIERGES","CITE EMILIE SCHMITZ","9913",,,""
"TROISVIERGES","FUENFBRUNNENHOF","9907",,,""
"TROISVIERGES","GRAND-RUE","9905",,,""
"TROISVIERGES","MONTEE DE L'ECOLE","9908",,,""
"TROISVIERGES","OP DER THOMM","9912",,,""
"TROISVIERGES","PLACE NICOLAS ADAMES","9912",,,""
"TROISVIERGES","RUE D'ASSELBORN","9907",,,""
"TROISVIERGES","RUE DE BELLAIN","9909",,,""
"TROISVIERGES","RUE DE BINSFELD","9912",,,""
"TROISVIERGES","RUE DE BIWISCH","9907",,,""
"TROISVIERGES","RUE DE DRINKLANGE","9911",,,""
"TROISVIERGES","RUE DE LA FERME","9912",,,""
"TROISVIERGES","RUE DE LA GARE","9906",,,""
"TROISVIERGES","RUE DE LA LAITERIE","9910",,,""
"TROISVIERGES","RUE DE WILWERDANGE","9911",,,""
"TROISVIERGES","RUE DES CHAMPS","9907",,,""
"TROISVIERGES","RUE DES PRES","9907",,,""
"TROISVIERGES","RUE DU CIMETIERE","9912",,,""
"TROISVIERGES","RUE DU PUITS","9909",,,""
